title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
Superman | Official Teaser Trailer,"On July 11, It Begins. Superman - Only in Theaters 2025 #Superman #FilmedForIMAX @IMAX

Sign up to get Fan First updates on all things DC Studios at DCStudios.com",uhUht6vAsMY,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/3.jpg', 'width': 120, 'height': 90}]",DC,UCiifkYAs_bq1pt_zbNAzYGg,https://www.youtube.com/@dcofficial,True,2 weeks ago,2024-12-23T20:08:54.346Z,"51,093,648 views",51093648,https://www.youtube.com/watch?v=uhUht6vAsMY,140,2:20,False
28 YEARS LATER – Official Trailer (HD),"What will humanity become?

Danny Boyle and Alex Garland reunite for #28YearsLater - only in theatres 6.20.25.

Follow Us on Social:
https://twitter.com/28yearslatermov
https://www.facebook.com/28y...",mcvLKldPM08,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/3.jpg', 'width': 120, 'height': 90}]",Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,https://www.youtube.com/@sonypictures,True,3 weeks ago,2024-12-16T20:08:54.346Z,"18,847,600 views",18847600,https://www.youtube.com/watch?v=mcvLKldPM08,133,2:13,False
Game Changer Trailer (Telugu) | Ram Charan | Kiara Advani | Shankar | Thaman S | Dil Raju | Shirish,"Game Changer is an Upcoming 2025 Movie Starring Global Star Ram Charan, Kiara Advani, Anjali, Samuthirakani, S.J.Surya, Srikanth, Sunil and others. Directed by Shankar. Produced by Dil Raju,...",zHiKFSBO_JE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/3.jpg', 'width': 120, 'height': 90}]",Dil Raju,UCR-uD130PlXKww_J2Q63CMg,https://www.youtube.com/@dilraju,True,4 days ago,2025-01-02T20:08:54.346Z,"56,097,624 views",56097624,https://www.youtube.com/watch?v=zHiKFSBO_JE,160,2:40,False
"The Twilight Saga 6: The New Chapter (2025) - First Trailer | Robert Pattinson, Mackenzie Foy","#twilight #thetwilightsaga6 #robertpattinson  

The Twilight Saga continues!

Editing, VFX, SFX, Thumbnail by @KHStudio please subscribe:
✅ YouTube: https://bit.ly/KHstudio

🎥 Attention...",584b9ZU96Bg,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/584b9ZU96Bg/3.jpg', 'width': 120, 'height': 90}]",KH Studio,UCplQ6jBcw_rFBjRA-Ta0Zyg,https://www.youtube.com/@KHStudio,True,11 days ago,2024-12-26T20:08:54.346Z,"2,974,678 views",2974678,https://www.youtube.com/watch?v=584b9ZU96Bg,83,1:23,False
"With love, Meghan | Official trailer | Netflix","Love is in the details. ✨ WITH LOVE, MEGHAN, a new series, premieres January 15th.

This inspiring series, produced by Meghan, Duchess of Sussex, reimagines the genre of lifestyle programming,...",Vdro1p53LYQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/3.jpg', 'width': 120, 'height': 90}]",Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,https://www.youtube.com/@Netflix,True,4 days ago,2025-01-02T20:08:54.346Z,"1,261,259 views",1261259,https://www.youtube.com/watch?v=Vdro1p53LYQ,111,1:51,False
Squid Game: Season 3 | Teaser Trailer | Netflix,"#SquidGame3 #SquidGameSeason3 #SquidGame

Take look at Netflix's 'Teaser Trailer' for Squid Game: Season 3 (2025) (More info about this video down below!)

𝗚𝗲𝘁 𝗡𝗼𝗿𝗱𝗩𝗣𝗡...",1YbQztIom7Y,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/3.jpg', 'width': 120, 'height': 90}]",Screen Culture,UCGA2OgjW608QEaGwxA7aRTg,https://www.youtube.com/@ScreenCultureOfficial,True,8 days ago,2024-12-29T20:08:54.346Z,"3,408,687 views",3408687,https://www.youtube.com/watch?v=1YbQztIom7Y,66,1:06,False
Death Of A Unicorn | Official Trailer HD | A24,"SUBSCRIBE: http://bit.ly/A24subscribe

From writer/director Alex Scharfman and starring Paul Rudd, Jenna Ortega, Will Poulter, Téa Leoni, and Richard E. Grant. DEATH OF A UNICORN – Spring...",9cMIarrxLGs,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/3.jpg', 'width': 120, 'height': 90}]",A24,UCuPivVjnfNo4mb3Oog_frZg,https://www.youtube.com/@A24,True,2 weeks ago,2024-12-23T20:08:54.346Z,"10,506,216 views",10506216,https://www.youtube.com/watch?v=9cMIarrxLGs,138,2:18,False
Diddy: The Making of a Bad Boy | Official Trailer | Peacock Original,"Diddy: The Making of a Bad Boy is streaming January 14 on Peacock: https://pck.tv/45hBP6q 

Synopsis: Diddy: The Making of a Bad Boy is a raw, exclusive look at Sean Combs long before he was...",dv0A5zqv0SE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/3.jpg', 'width': 120, 'height': 90}]",Peacock,UCPgMAS8woHJ_o_OZdTR7kcQ,https://www.youtube.com/@peacock,True,4 days ago,2025-01-02T20:08:54.346Z,"702,706 views",702706,https://www.youtube.com/watch?v=dv0A5zqv0SE,109,1:49,False
"Daaku Maharaaj Theatrical Trailer | NBK, Pragya, Shraddha, Bobby Deol | Thaman S | Bobby Kolli","Watch Daaku Maharaaj Theatrical Trailer | NBK, Pragya, Shraddha, Bobby Deol | Thaman S | Bobby Kolli 

Grand Release Worldwide at theatres near you on JAN 12th, 2025.

Featuring: NBK
Co-Starring:...",fNDRSver0uM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/3.jpg', 'width': 120, 'height': 90}]",Sithara Entertainments,UC2woPAI_KMAR25R_oezEQqw,https://www.youtube.com/@SitharaEntertainments,True,1 day ago,2025-01-05T20:08:54.346Z,"12,636,022 views",12636022,https://www.youtube.com/watch?v=fNDRSver0uM,164,2:44,False
Gladiator II: The Musical - SNL,"A movie trailer introduces a musical version of Gladiator II.

Saturday Night Live. Stream now on Peacock: https://pck.tv/3n1IyzK

Subscribe to SNL: https://goo.gl/tUsXwM
Stream Current Full...",HC77saWLRMk,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/3.jpg', 'width': 120, 'height': 90}]",Saturday Night Live,UCqFzWxSCi39LnW1JKFR3efg,https://www.youtube.com/@SaturdayNightLive,True,4 weeks ago,2024-12-09T20:08:54.346Z,"2,174,367 views",2174367,https://www.youtube.com/watch?v=HC77saWLRMk,243,4:03,False
