title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
Superman | Official Teaser Trailer,"On July 11, It Begins. Superman - Only in Theaters 2025 #Superman #FilmedForIMAX @IMAX

Sign up to get Fan First updates on all things DC Studios at DCStudios.com",uhUht6vAsMY,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/uhUht6vAsMY/3.jpg', 'width': 120, 'height': 90}]",DC,UCiifkYAs_bq1pt_zbNAzYGg,https://www.youtube.com/@dcofficial,True,2 weeks ago,2024-12-24T20:10:14.866Z,"51,221,746 views",51221746,https://www.youtube.com/watch?v=uhUht6vAsMY,140,2:20,False
28 YEARS LATER – Official Trailer (HD),"What will humanity become?

Danny Boyle and Alex Garland reunite for #28YearsLater - only in theatres 6.20.25.

Follow Us on Social:
https://twitter.com/28yearslatermov
https://www.facebook.com/28y...",mcvLKldPM08,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/mcvLKldPM08/3.jpg', 'width': 120, 'height': 90}]",Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,https://www.youtube.com/@sonypictures,True,4 weeks ago,2024-12-10T20:10:14.866Z,"18,921,875 views",18921875,https://www.youtube.com/watch?v=mcvLKldPM08,133,2:13,False
Game Changer Trailer (Telugu) | Ram Charan | Kiara Advani | Shankar | Thaman S | Dil Raju | Shirish,"Game Changer is an Upcoming 2025 Movie Starring Global Star Ram Charan, Kiara Advani, Anjali, Samuthirakani, S.J.Surya, Srikanth, Sunil and others. Directed by Shankar. Produced by Dil Raju,...",zHiKFSBO_JE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/zHiKFSBO_JE/3.jpg', 'width': 120, 'height': 90}]",Dil Raju,UCR-uD130PlXKww_J2Q63CMg,https://www.youtube.com/@dilraju,True,5 days ago,2025-01-02T20:10:14.866Z,"56,409,704 views",56409704,https://www.youtube.com/watch?v=zHiKFSBO_JE,160,2:40,False
"With love, Meghan | Official trailer | Netflix","Love is in the details. ✨ WITH LOVE, MEGHAN, a new series, premieres January 15th.

This inspiring series, produced by Meghan, Duchess of Sussex, reimagines the genre of lifestyle programming,...",Vdro1p53LYQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Vdro1p53LYQ/3.jpg', 'width': 120, 'height': 90}]",Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,https://www.youtube.com/@Netflix,True,5 days ago,2025-01-02T20:10:14.866Z,"1,228,725 views",1228725,https://www.youtube.com/watch?v=Vdro1p53LYQ,111,1:51,False
"The Twilight Saga 6: The New Chapter (2025) - First Trailer | Mackenzie Foy, Robert Pattinson","#twilight #thetwilightsaga6 #robertpattinson  

 It seems the Cullen family’s story is far from over.

Editing, VFX, SFX, Thumbnail by @KHStudio please subscribe:
✅ YouTube: https://bit.ly/KHst...",qqpdZEsPWwU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/qqpdZEsPWwU/3.jpg', 'width': 120, 'height': 90}]",KH Studio,UCplQ6jBcw_rFBjRA-Ta0Zyg,https://www.youtube.com/@KHStudio,True,5 days ago,2025-01-02T20:10:14.866Z,"1,612,445 views",1612445,https://www.youtube.com/watch?v=qqpdZEsPWwU,103,1:43,False
Squid Game: Season 3 | Teaser Trailer | Netflix,"#SquidGame3 #SquidGameSeason3 #SquidGame

Take look at Netflix's 'Teaser Trailer' for Squid Game: Season 3 (2025) (More info about this video down below!)

𝗚𝗲𝘁 𝗡𝗼𝗿𝗱𝗩𝗣𝗡...",1YbQztIom7Y,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/1YbQztIom7Y/3.jpg', 'width': 120, 'height': 90}]",Screen Culture,UCGA2OgjW608QEaGwxA7aRTg,https://www.youtube.com/@ScreenCultureOfficial,True,9 days ago,2024-12-29T20:10:14.866Z,"3,659,594 views",3659594,https://www.youtube.com/watch?v=1YbQztIom7Y,66,1:06,False
Death Of A Unicorn | Official Trailer HD | A24,"SUBSCRIBE: http://bit.ly/A24subscribe

From writer/director Alex Scharfman and starring Paul Rudd, Jenna Ortega, Will Poulter, Téa Leoni, and Richard E. Grant. DEATH OF A UNICORN – Spring...",9cMIarrxLGs,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/9cMIarrxLGs/3.jpg', 'width': 120, 'height': 90}]",A24,UCuPivVjnfNo4mb3Oog_frZg,https://www.youtube.com/@A24,True,2 weeks ago,2024-12-24T20:10:14.866Z,"10,531,560 views",10531560,https://www.youtube.com/watch?v=9cMIarrxLGs,138,2:18,False
Diddy: The Making of a Bad Boy | Official Trailer | Peacock Original,"Diddy: The Making of a Bad Boy is streaming January 14 on Peacock: https://pck.tv/45hBP6q 

Synopsis: Diddy: The Making of a Bad Boy is a raw, exclusive look at Sean Combs long before he was...",dv0A5zqv0SE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/dv0A5zqv0SE/3.jpg', 'width': 120, 'height': 90}]",Peacock,UCPgMAS8woHJ_o_OZdTR7kcQ,https://www.youtube.com/@peacock,True,5 days ago,2025-01-02T20:10:14.866Z,"742,690 views",742690,https://www.youtube.com/watch?v=dv0A5zqv0SE,109,1:49,False
"Daaku Maharaaj Theatrical Trailer | NBK, Pragya, Shraddha, Bobby Deol | Thaman S | Bobby Kolli","Watch Daaku Maharaaj Theatrical Trailer | NBK, Pragya, Shraddha, Bobby Deol | Thaman S | Bobby Kolli 

Grand Release Worldwide at theatres near you on JAN 12th, 2025.

Featuring: NBK
Co-Starring:...",fNDRSver0uM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/fNDRSver0uM/3.jpg', 'width': 120, 'height': 90}]",Sithara Entertainments,UC2woPAI_KMAR25R_oezEQqw,https://www.youtube.com/@SitharaEntertainments,True,2 days ago,2025-01-05T20:10:14.866Z,"14,762,597 views",14762597,https://www.youtube.com/watch?v=fNDRSver0uM,164,2:44,False
Gladiator II: The Musical - SNL,"A movie trailer introduces a musical version of Gladiator II.

Saturday Night Live. Stream now on Peacock: https://pck.tv/3n1IyzK

Subscribe to SNL: https://goo.gl/tUsXwM
Stream Current Full...",HC77saWLRMk,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/HC77saWLRMk/3.jpg', 'width': 120, 'height': 90}]",Saturday Night Live,UCqFzWxSCi39LnW1JKFR3efg,https://www.youtube.com/@SaturdayNightLive,True,4 weeks ago,2024-12-10T20:10:14.866Z,"2,181,525 views",2181525,https://www.youtube.com/watch?v=HC77saWLRMk,243,4:03,False
